,wavelength,raw_bkg,raw_avg0,raw_avg25,raw_avg50,raw_avg75,raw_avg100,raw_avg125,raw_avg150,raw_avg175,raw_avg200,raw_avg225,raw_avg250
1273,796.5454016439089,1514.0844827586207,24.858103448275983,-51.976034482758564,5.649568965517233,-21.46836206896546,-9.039310344827527,5.649568965517346,23.7281896551724,-55.36577586206897,-6.779482758620588,-22.59827586206893,21.468362068965575
1274,796.8746678983612,1598.8280172413793,-64.4050862068965,-99.43241379310348,-44.06663793103439,-70.05465517241373,-97.17258620689654,-56.49568965517233,-72.31448275862056,-42.93672413793104,-41.806810344827454,-72.31448275862056,-114.12129310344824
1275,797.2038845627656,1677.9219827586207,-15.818793103448343,-4.5196551724137635,-70.05465517241385,-81.35379310344831,-18.078620689655168,-73.44439655172425,-42.93672413793115,-20.338448275862106,-101.6922413793103,-39.54698275862074,-32.76750000000004
1276,797.5330516329826,1422.5614655172415,87.00336206896543,64.4050862068965,72.31448275862056,42.93672413793092,47.4563793103448,-1.1368683772161603e-13,64.4050862068965,-1.129913793103583,25.988017241379225,31.637586206896458,71.1845689655172
1277,797.8621691048725,1550.2417241379312,-45.19655172413809,-61.01534482758632,-61.01534482758643,-47.45637931034503,-22.59827586206916,-124.29051724137946,-58.75551724137949,-80.22387931034507,-36.15724137931045,-64.40508620689673,-80.22387931034507
1278,798.1912369742957,1460.9785344827587,18.078620689655054,13.55896551724129,75.70422413793085,54.23586206896539,56.495689655172214,107.34181034482754,24.858103448275756,47.45637931034469,62.14525862068956,30.50767241379299,49.716206896551626
1279,798.5202552371127,1508.4349137931035,-19.20853448275875,-13.558965517241404,-33.89741379310351,-24.858103448275983,-48.586293103448384,-19.20853448275875,-15.818793103448343,-87.00336206896554,-20.33844827586222,-77.96405172413802,-83.61362068965525
1280,798.8492238891839,1448.5494827586208,11.299137931034352,29.37775862068952,-11.29913793103458,-37.28715517241392,-39.54698275862074,-40.676896551724326,11.299137931034352,-12.429051724138048,-55.365775862069086,-28.247844827586277,-25.988017241379453
1281,799.1781429263697,1667.7527586206897,-47.456379310344914,-45.196551724137976,-79.09396551724149,-6.779482758620702,-64.40508620689661,-89.26318965517248,-37.28715517241392,-79.09396551724149,-49.71620689655185,-10.16922413793111,-44.06663793103462
1282,799.5070123445304,1584.1391379310344,-57.6256034482758,-41.806810344827454,-6.779482758620588,-2.259827586206825,-58.75551724137915,-103.95206896551713,4.519655172413877,-94.9127586206896,-46.32646551724122,-48.586293103448156,-79.09396551724126
